return_date,product_id,store_id,quantity
12/11/1997,81,13,1
12/11/1997,202,13,1
12/11/1997,266,3,1
12/11/1997,306,13,1
12/11/1997,319,11,1
12/11/1997,421,24,1
12/11/1997,477,11,1
12/11/1997,656,13,1
12/11/1997,773,24,1
12/11/1997,792,11,1
12/11/1997,798,13,1
12/11/1997,939,3,1
12/11/1997,1041,24,2
12/11/1997,1045,13,1
12/11/1997,1116,3,1
12/11/1997,1390,13,2
12/13/1997,517,6,1
12/13/1997,545,6,1
12/13/1997,938,6,1
12/13/1997,1200,6,1
12/14/1997,100,13,1
12/14/1997,378,13,1
12/14/1997,453,23,2
12/14/1997,608,23,2
12/14/1997,1024,23,1
12/14/1997,1141,13,1
12/14/1997,1328,13,1
12/14/1997,1514,23,2
12/16/1997,29,6,1
12/16/1997,289,11,2
12/16/1997,409,11,1
12/16/1997,431,11,1
12/16/1997,451,6,1
12/16/1997,592,6,1
12/16/1997,880,6,1
12/16/1997,914,6,1
12/16/1997,960,11,1
12/16/1997,1064,11,1
12/16/1997,1180,6,1
12/17/1997,536,23,1
12/17/1997,580,23,1
12/18/1997,35,13,1
12/18/1997,118,13,1
12/18/1997,134,13,1
12/18/1997,280,13,2
12/18/1997,367,24,1
12/18/1997,407,24,1
12/18/1997,497,13,2
12/18/1997,502,13,1
12/18/1997,520,13,2
12/18/1997,558,13,2
12/18/1997,922,24,1
12/18/1997,1123,13,1
12/18/1997,1131,13,1
12/18/1997,1355,24,1
12/18/1997,1456,13,1
12/19/1997,97,7,1
12/19/1997,432,7,1
12/19/1997,696,7,1
12/19/1997,782,7,2
12/19/1997,840,7,1
12/19/1997,915,7,1
12/20/1997,29,11,2
12/20/1997,48,11,1
12/20/1997,218,6,1
12/20/1997,281,6,1
12/20/1997,338,11,1
12/20/1997,372,11,1
12/20/1997,472,6,1
12/20/1997,616,6,2
12/20/1997,665,6,1
12/20/1997,735,11,1
12/20/1997,1039,11,1
12/20/1997,1040,6,1
12/20/1997,1174,6,1
12/20/1997,1243,11,2
12/20/1997,1265,24,1
12/20/1997,1279,24,1
12/20/1997,1402,6,2
12/20/1997,1403,11,1
12/20/1997,1455,11,1
12/21/1997,282,16,1
12/21/1997,610,17,1
12/21/1997,882,3,1
12/21/1997,911,3,1
12/21/1997,1001,17,2
12/21/1997,1169,16,1
12/21/1997,1312,3,1
12/21/1997,1321,16,1
12/21/1997,1410,16,1
12/21/1997,1464,16,1
12/21/1997,1469,3,1
12/21/1997,1473,17,1
12/21/1997,1486,3,1
12/22/1997,16,11,1
12/22/1997,58,13,1
12/22/1997,124,11,1
12/22/1997,127,11,1
12/22/1997,213,17,1
12/22/1997,238,13,1
12/22/1997,340,11,1
12/22/1997,362,11,1
12/22/1997,433,13,1
12/22/1997,522,17,2
12/22/1997,606,11,1
12/22/1997,773,17,1
12/22/1997,904,13,1
12/22/1997,914,17,1
12/22/1997,1083,11,1
12/22/1997,1144,11,2
12/22/1997,1417,13,1
12/23/1997,37,15,1
12/23/1997,611,15,1
12/23/1997,1146,15,1
12/24/1997,21,17,2
12/24/1997,311,17,1
12/24/1997,397,17,1
12/24/1997,688,17,1
12/24/1997,776,17,2
12/24/1997,979,17,1
12/24/1997,1012,17,1
12/24/1997,1094,17,1
12/24/1997,1366,17,1
12/25/1997,44,16,1
12/25/1997,681,16,1
12/25/1997,800,17,1
12/25/1997,911,17,2
12/25/1997,948,17,1
12/25/1997,1229,16,1
12/25/1997,1361,17,2
12/26/1997,144,16,1
12/26/1997,1500,16,2
12/27/1997,66,24,1
12/27/1997,91,24,1
12/27/1997,148,3,1
12/27/1997,360,24,1
12/27/1997,361,24,1
12/27/1997,389,24,2
12/27/1997,526,3,2
12/27/1997,964,24,1
12/27/1997,1020,3,1
12/27/1997,1043,24,2
12/27/1997,1255,23,1
12/28/1997,98,3,1
12/28/1997,225,13,1
12/28/1997,312,13,1
12/28/1997,658,3,1
12/28/1997,660,13,1
12/28/1997,809,3,2
12/28/1997,833,3,1
12/28/1997,1225,3,1
12/28/1997,1248,13,1
12/28/1997,1375,3,1
12/28/1997,1456,13,1
12/28/1997,1519,3,1
12/29/1997,214,6,1
12/29/1997,245,7,1
12/29/1997,309,6,1
12/29/1997,386,7,1
12/29/1997,935,6,1
12/29/1997,946,6,1
12/29/1997,972,6,1
1/1/1998,249,10,1
1/1/1998,455,10,1
1/1/1998,1056,10,2
1/1/1998,1091,10,1
1/1/1998,1181,10,1
1/1/1998,1456,10,1
1/2/1998,310,13,1
1/2/1998,564,4,1
1/2/1998,702,4,1
1/2/1998,710,10,1
1/2/1998,716,10,2
1/2/1998,767,4,1
1/2/1998,843,13,1
1/2/1998,879,4,1
1/2/1998,1034,13,1
1/2/1998,1084,4,2
1/2/1998,1091,4,1
1/2/1998,1155,10,1
1/2/1998,1167,10,1
1/2/1998,1319,10,1
1/3/1998,327,7,2
1/3/1998,380,7,1
1/3/1998,559,7,2
1/3/1998,638,7,1
1/3/1998,696,17,1
1/3/1998,772,15,1
1/3/1998,887,7,1
1/3/1998,1052,17,1
1/3/1998,1118,15,1
1/3/1998,1181,7,1
1/3/1998,1208,17,1
1/3/1998,1451,17,1
1/3/1998,1556,15,1
1/4/1998,344,8,1
1/4/1998,364,8,1
1/4/1998,457,16,1
1/4/1998,470,8,1
1/4/1998,524,16,1
1/4/1998,581,8,2
1/4/1998,863,17,1
1/4/1998,1041,17,1
1/4/1998,1235,8,1
1/4/1998,1417,17,1
1/4/1998,1508,8,1
1/5/1998,14,7,1
1/5/1998,106,12,1
1/5/1998,163,4,1
1/5/1998,189,4,1
1/5/1998,296,12,1
1/5/1998,373,4,1
1/5/1998,396,4,1
1/5/1998,432,19,1
1/5/1998,509,12,2
1/5/1998,660,19,1
1/5/1998,888,6,1
1/5/1998,915,4,1
1/5/1998,1058,4,1
1/5/1998,1201,7,1
1/5/1998,1243,19,1
1/5/1998,1379,4,1
1/5/1998,1438,4,1
1/5/1998,1487,6,2
1/5/1998,1499,6,1
1/6/1998,2,13,1
1/6/1998,26,17,1
1/6/1998,166,17,1
1/6/1998,295,13,1
1/6/1998,397,13,1
1/6/1998,863,17,1
1/6/1998,987,17,1
1/6/1998,1230,17,1
1/6/1998,1263,13,1
1/6/1998,1335,17,1
1/6/1998,1408,17,1
1/6/1998,1412,17,1
1/6/1998,1430,17,1
1/6/1998,1497,17,1
1/6/1998,1498,13,2
1/7/1998,12,12,1
1/7/1998,14,19,1
1/7/1998,34,19,1
1/7/1998,112,12,1
1/7/1998,250,19,1
1/7/1998,470,12,1
1/7/1998,581,20,2
1/7/1998,678,24,1
1/7/1998,692,20,1
1/7/1998,780,24,1
1/7/1998,799,19,1
1/7/1998,989,20,1
1/7/1998,996,12,1
1/7/1998,1194,24,1
1/7/1998,1209,19,1
1/7/1998,1346,24,1
1/7/1998,1395,19,2
1/7/1998,1438,19,1
1/9/1998,46,18,2
1/9/1998,484,3,2
1/9/1998,597,19,1
1/9/1998,668,3,2
1/9/1998,789,18,1
1/9/1998,892,19,2
1/9/1998,895,18,2
1/9/1998,982,9,1
1/9/1998,984,3,1
1/9/1998,1108,18,1
1/9/1998,1356,23,1
1/9/1998,1374,3,1
1/9/1998,1487,9,1
1/9/1998,1533,9,1
1/10/1998,157,16,1
1/10/1998,195,3,2
1/10/1998,199,3,1
1/10/1998,253,11,2
1/10/1998,271,7,1
1/10/1998,284,19,1
1/10/1998,420,19,1
1/10/1998,444,11,1
1/10/1998,485,10,1
1/10/1998,503,16,1
1/10/1998,505,16,1
1/10/1998,546,16,1
1/10/1998,572,17,1
1/10/1998,623,7,2
1/10/1998,646,16,1
1/10/1998,759,7,1
1/10/1998,806,8,1
1/10/1998,822,11,1
1/10/1998,872,10,1
1/10/1998,909,17,1
1/10/1998,921,19,1
1/10/1998,946,10,1
1/10/1998,952,16,1
1/10/1998,956,16,1
1/10/1998,969,19,1
1/10/1998,1069,7,2
1/10/1998,1147,7,1
1/10/1998,1177,8,1
1/10/1998,1195,10,1
1/10/1998,1203,3,1
1/10/1998,1301,8,1
1/10/1998,1373,8,2
1/10/1998,1382,3,1
1/10/1998,1468,17,1
1/10/1998,1522,19,1
1/10/1998,1546,8,1
1/11/1998,123,20,1
1/11/1998,173,20,1
1/11/1998,498,13,1
1/11/1998,843,16,1
1/11/1998,1070,13,2
1/11/1998,1188,13,1
1/11/1998,1238,13,1
1/11/1998,1288,16,2
1/11/1998,1377,13,1
1/11/1998,1430,13,1
1/12/1998,15,8,1
1/12/1998,27,8,1
1/12/1998,69,8,1
1/12/1998,182,6,1
1/12/1998,216,6,2
1/12/1998,221,8,1
1/12/1998,293,8,2
1/12/1998,295,6,1
1/12/1998,383,10,1
1/12/1998,459,1,1
1/12/1998,502,8,1
1/12/1998,505,1,1
1/12/1998,532,8,1
1/12/1998,571,3,1
1/12/1998,588,8,2
1/12/1998,600,10,1
1/12/1998,662,1,2
1/12/1998,688,3,1
1/12/1998,692,8,1
1/12/1998,708,1,1
1/12/1998,712,8,1
1/12/1998,747,1,1
1/12/1998,758,21,1
1/12/1998,822,3,2
1/12/1998,866,8,1
1/12/1998,887,10,1
1/12/1998,975,8,2
1/12/1998,1008,8,1
1/12/1998,1031,8,1
1/12/1998,1046,21,2
1/12/1998,1055,10,2
1/12/1998,1151,6,1
1/12/1998,1157,1,1
1/12/1998,1230,3,1
1/12/1998,1351,3,1
1/12/1998,1357,21,1
1/12/1998,1362,1,1
1/12/1998,1467,21,1
1/12/1998,1477,1,1
1/12/1998,1525,8,1
1/13/1998,48,1,1
1/13/1998,95,8,1
1/13/1998,404,23,1
1/13/1998,549,1,1
1/13/1998,562,8,1
1/13/1998,571,1,1
1/13/1998,631,20,1
1/13/1998,750,8,2
1/13/1998,794,8,2
1/13/1998,806,8,1
1/13/1998,867,1,1
1/13/1998,914,1,1
1/13/1998,1139,1,1
1/13/1998,1156,8,2
1/13/1998,1230,20,1
1/13/1998,1246,20,2
1/13/1998,1475,8,1
1/14/1998,148,23,1
1/14/1998,486,23,1
1/14/1998,624,23,1
1/14/1998,649,6,1
1/14/1998,1000,6,1
1/14/1998,1104,6,1
1/14/1998,1146,23,1
1/15/1998,156,21,1
1/15/1998,293,23,1
1/15/1998,320,11,1
1/15/1998,379,21,1
1/15/1998,422,21,2
1/15/1998,470,21,2
1/15/1998,540,21,1
1/15/1998,843,21,1
1/15/1998,887,21,1
1/15/1998,1045,21,1
1/15/1998,1202,11,1
1/15/1998,1285,23,1
1/15/1998,1308,21,2
1/15/1998,1321,11,2
1/15/1998,1383,21,1
1/15/1998,1432,11,1
1/15/1998,1551,21,2
1/16/1998,105,6,1
1/16/1998,211,15,1
1/16/1998,462,16,2
1/16/1998,560,4,1
1/16/1998,630,6,1
1/16/1998,746,6,1
1/16/1998,856,16,1
1/16/1998,931,15,1
1/16/1998,1073,6,1
1/16/1998,1334,16,1
1/16/1998,1367,15,1
1/16/1998,1482,15,1
1/17/1998,4,12,2
1/17/1998,22,12,1
1/17/1998,82,12,1
1/17/1998,129,1,1
1/17/1998,151,11,1
1/17/1998,262,11,1
1/17/1998,291,11,1
1/17/1998,342,11,1
1/17/1998,416,12,1
1/17/1998,461,11,1
1/17/1998,497,3,1
1/17/1998,512,3,1
1/17/1998,682,6,1
1/17/1998,728,12,1
1/17/1998,769,6,1
1/17/1998,822,6,2
1/17/1998,842,1,1
1/17/1998,893,6,1
1/17/1998,963,12,1
1/17/1998,965,23,1
1/17/1998,988,3,2
1/17/1998,993,4,1
1/17/1998,1009,4,2
1/17/1998,1014,24,1
1/17/1998,1176,1,1
1/17/1998,1242,1,1
1/17/1998,1249,12,1
1/17/1998,1250,4,1
1/17/1998,1397,1,1
1/17/1998,1441,12,1
1/17/1998,1483,23,1
1/17/1998,1484,12,1
1/17/1998,1490,23,1
1/17/1998,1526,1,1
1/17/1998,1558,24,1
1/18/1998,34,24,1
1/18/1998,220,8,1
1/18/1998,264,8,1
1/18/1998,278,24,1
1/18/1998,422,15,1
1/18/1998,511,24,1
1/18/1998,559,24,1
1/18/1998,679,8,1
1/18/1998,710,24,1
1/18/1998,808,8,1
1/18/1998,1131,8,1
1/18/1998,1375,8,1
1/18/1998,1422,8,2
1/19/1998,144,11,2
1/19/1998,469,12,1
1/19/1998,545,12,2
1/19/1998,749,7,1
1/19/1998,954,12,1
1/19/1998,1192,7,1
1/19/1998,1261,7,1
1/19/1998,1367,12,1
1/19/1998,1406,7,2
1/19/1998,1501,11,1
1/20/1998,62,7,1
1/20/1998,174,15,1
1/20/1998,341,15,1
1/20/1998,540,7,1
1/20/1998,678,15,2
1/20/1998,724,15,1
1/20/1998,855,7,1
1/20/1998,898,15,1
1/20/1998,1083,15,2
1/20/1998,1219,15,1
1/21/1998,723,16,2
1/21/1998,766,20,1
1/21/1998,900,16,1
1/21/1998,1377,20,1
1/21/1998,1479,21,1
1/22/1998,268,17,1
1/22/1998,387,21,1
1/22/1998,479,21,1
1/22/1998,578,21,2
1/22/1998,823,4,1
1/22/1998,1050,21,1
1/22/1998,1182,4,1
1/22/1998,1340,21,1
1/22/1998,1380,17,1
1/22/1998,1394,21,1
1/23/1998,47,10,1
1/23/1998,348,10,1
1/23/1998,703,10,1
1/23/1998,709,10,1
1/23/1998,1132,10,2
1/24/1998,47,15,2
1/24/1998,193,15,1
1/24/1998,267,21,1
1/24/1998,339,3,1
1/24/1998,395,3,2
1/24/1998,654,3,1
1/24/1998,700,21,1
1/24/1998,714,3,2
1/24/1998,816,21,1
1/24/1998,949,3,1
1/24/1998,963,3,1
1/24/1998,1033,21,1
1/24/1998,1039,3,2
1/24/1998,1104,3,1
1/24/1998,1165,15,1
1/24/1998,1187,15,2
1/24/1998,1215,3,1
1/24/1998,1317,3,1
1/25/1998,463,11,1
1/25/1998,541,18,1
1/25/1998,600,18,2
1/25/1998,817,11,1
1/25/1998,1383,11,2
1/26/1998,197,18,1
1/26/1998,573,9,1
1/26/1998,717,13,1
1/26/1998,1004,9,1
1/26/1998,1279,13,1
1/26/1998,1339,13,1
1/26/1998,1390,13,2
1/26/1998,1401,13,1
1/26/1998,1498,13,1
1/27/1998,427,24,1
1/27/1998,473,24,1
1/27/1998,505,24,1
1/27/1998,566,24,1
1/27/1998,777,19,1
1/27/1998,801,19,1
1/27/1998,870,24,2
1/27/1998,989,24,1
1/27/1998,1200,24,1
1/27/1998,1214,24,1
1/27/1998,1482,24,2
1/28/1998,61,9,1
1/28/1998,196,1,1
1/28/1998,293,1,1
1/28/1998,354,1,1
1/28/1998,358,1,2
1/28/1998,620,1,1
1/28/1998,786,1,1
1/28/1998,814,9,1
1/28/1998,981,9,1
1/28/1998,1372,1,1
1/29/1998,252,12,1
1/29/1998,476,18,1
1/29/1998,647,18,1
1/29/1998,658,13,1
1/29/1998,710,13,1
1/29/1998,833,13,1
1/29/1998,915,13,1
1/29/1998,1028,18,1
1/29/1998,1036,13,1
1/29/1998,1062,13,1
1/29/1998,1524,9,1
1/30/1998,368,24,1
1/30/1998,456,24,1
1/30/1998,845,24,1
1/30/1998,983,24,1
1/30/1998,1438,24,2
2/1/1998,22,11,1
2/1/1998,103,12,1
2/1/1998,250,12,1
2/1/1998,369,12,1
2/1/1998,659,17,1
2/1/1998,735,12,1
2/1/1998,791,12,1
2/1/1998,944,17,1
2/1/1998,999,12,2
2/1/1998,1033,17,1
2/1/1998,1103,12,2
2/1/1998,1118,12,1
2/1/1998,1383,11,1
2/1/1998,1384,11,2
2/1/1998,1403,11,1
2/2/1998,65,8,1
2/2/1998,330,12,1
2/2/1998,490,24,2
2/2/1998,563,7,1
2/2/1998,622,12,1
2/2/1998,634,8,1
2/2/1998,703,7,1
2/2/1998,786,8,1
2/2/1998,816,24,1
2/2/1998,899,8,1
2/2/1998,903,12,1
2/2/1998,943,24,1
2/2/1998,1146,12,1
2/2/1998,1220,24,1
2/2/1998,1356,24,1
2/2/1998,1358,7,1
2/2/1998,1426,24,1
2/3/1998,643,9,1
2/3/1998,713,3,1
2/3/1998,718,3,1
2/3/1998,724,3,2
2/3/1998,900,3,1
2/4/1998,67,15,1
2/4/1998,114,4,1
2/4/1998,416,9,1
2/4/1998,547,4,1
2/4/1998,606,9,1
2/4/1998,916,9,1
2/4/1998,940,4,2
2/4/1998,1268,9,1
2/4/1998,1348,4,1
2/5/1998,46,7,1
2/5/1998,70,11,1
2/5/1998,93,11,1
2/5/1998,463,15,1
2/5/1998,471,15,2
2/5/1998,639,21,1
2/5/1998,734,15,2
2/5/1998,785,15,1
2/5/1998,951,11,1
2/5/1998,1046,11,1
2/5/1998,1139,7,1
2/5/1998,1153,15,1
2/5/1998,1165,11,1
2/5/1998,1405,21,2
2/5/1998,1497,11,1
2/6/1998,9,24,2
2/6/1998,126,8,1
2/6/1998,142,24,1
2/6/1998,206,8,2
2/6/1998,235,7,1
2/6/1998,247,17,1
2/6/1998,266,23,1
2/6/1998,274,17,1
2/6/1998,288,20,1
2/6/1998,296,8,1
2/6/1998,302,24,1
2/6/1998,374,8,1
2/6/1998,415,4,1
2/6/1998,440,4,1
2/6/1998,491,17,1
2/6/1998,495,24,1
2/6/1998,512,23,1
2/6/1998,552,7,1
2/6/1998,590,17,1
2/6/1998,601,4,1
2/6/1998,608,8,1
2/6/1998,668,17,1
2/6/1998,749,17,2
2/6/1998,947,9,1
2/6/1998,968,8,1
2/6/1998,983,9,1
2/6/1998,991,8,1
2/6/1998,1068,17,1
2/6/1998,1075,9,1
2/6/1998,1138,24,1
2/6/1998,1283,4,2
2/6/1998,1314,17,1
2/6/1998,1339,8,1
2/6/1998,1350,20,1
2/6/1998,1353,8,1
2/6/1998,1408,20,1
2/6/1998,1446,9,1
2/6/1998,1462,23,1
2/7/1998,83,1,1
2/7/1998,300,1,1
2/7/1998,702,4,2
2/7/1998,703,8,1
2/7/1998,758,12,1
2/7/1998,1106,8,2
2/7/1998,1157,12,1
2/7/1998,1301,1,1
2/7/1998,1319,4,1
2/7/1998,1322,12,2
2/7/1998,1331,12,1
2/7/1998,1348,1,1
2/7/1998,1407,4,1
2/7/1998,1409,4,1
2/7/1998,1417,12,2
2/7/1998,1484,4,2
2/7/1998,1498,12,1
2/7/1998,1513,1,1
2/7/1998,1552,4,1
2/8/1998,196,17,1
2/8/1998,231,16,1
2/8/1998,469,16,1
2/8/1998,478,16,1
2/8/1998,552,17,1
2/8/1998,564,17,2
2/8/1998,590,17,1
2/8/1998,701,17,1
2/8/1998,784,17,2
2/8/1998,833,17,1
2/8/1998,917,16,2
2/8/1998,974,10,1
2/8/1998,1073,16,1
2/8/1998,1080,10,1
2/8/1998,1166,10,1
2/8/1998,1427,16,1
2/8/1998,1445,17,1
2/9/1998,26,1,2
2/9/1998,62,1,2
2/9/1998,86,12,1
2/9/1998,112,6,2
2/9/1998,182,11,1
2/9/1998,240,23,1
2/9/1998,258,12,1
2/9/1998,299,12,1
2/9/1998,313,12,1
2/9/1998,338,1,1
2/9/1998,383,11,1
2/9/1998,397,12,1
2/9/1998,441,11,1
2/9/1998,460,11,1
2/9/1998,462,11,1
2/9/1998,551,23,1
2/9/1998,588,12,1
2/9/1998,681,12,1
2/9/1998,861,1,2
2/9/1998,941,6,1
2/9/1998,948,23,2
2/9/1998,1083,23,1
2/9/1998,1120,11,1
2/9/1998,1169,12,1
2/9/1998,1292,12,1
2/9/1998,1395,11,1
2/10/1998,207,16,1
2/10/1998,226,3,1
2/10/1998,362,13,1
2/10/1998,378,3,2
2/10/1998,401,3,1
2/10/1998,871,13,1
2/10/1998,1006,13,1
2/10/1998,1029,13,1
2/10/1998,1362,13,2
2/10/1998,1539,13,1
2/10/1998,1540,13,1
2/11/1998,3,11,2
2/11/1998,192,18,2
2/11/1998,328,19,1
2/11/1998,330,24,1
2/11/1998,475,24,1
2/11/1998,581,19,2
2/11/1998,607,11,2
2/11/1998,837,19,1
2/11/1998,871,19,1
2/11/1998,880,23,1
2/11/1998,923,24,2
2/11/1998,985,11,2
2/11/1998,988,11,1
2/11/1998,1022,18,1
2/11/1998,1059,24,1
2/11/1998,1085,19,2
2/11/1998,1117,23,1
2/11/1998,1168,19,1
2/11/1998,1204,19,1
2/11/1998,1250,11,2
2/11/1998,1467,23,2
2/11/1998,1470,24,2
2/11/1998,1550,19,1
2/12/1998,204,21,1
2/12/1998,263,10,1
2/12/1998,274,21,2
2/12/1998,289,21,1
2/12/1998,305,10,1
2/12/1998,483,10,1
2/12/1998,707,21,1
2/12/1998,825,21,1
2/12/1998,913,10,1
2/12/1998,1243,10,1
2/12/1998,1298,21,1
2/12/1998,1327,21,1
2/12/1998,1333,10,2
2/12/1998,1393,10,1
2/13/1998,45,7,2
2/13/1998,89,7,1
2/13/1998,129,7,1
2/13/1998,175,21,1
2/13/1998,256,12,1
2/13/1998,342,8,1
2/13/1998,353,16,1
2/13/1998,397,7,1
2/13/1998,572,7,1
2/13/1998,578,21,1
2/13/1998,661,12,1
2/13/1998,699,7,1
2/13/1998,770,7,1
2/13/1998,813,7,1
2/13/1998,929,12,1
2/13/1998,958,8,1
2/13/1998,993,12,1
2/13/1998,1034,21,1
2/13/1998,1052,7,1
2/13/1998,1076,21,1
2/13/1998,1165,8,2
2/13/1998,1185,12,1
2/13/1998,1358,7,1
2/13/1998,1378,12,2
2/13/1998,1406,16,1
2/13/1998,1410,12,1
2/13/1998,1448,16,1
2/13/1998,1516,7,1
2/14/1998,190,21,1
2/14/1998,222,21,1
2/14/1998,323,21,2
2/14/1998,375,21,1
2/14/1998,774,21,1
2/14/1998,871,21,2
2/14/1998,1327,3,1
2/15/1998,130,6,1
2/15/1998,137,1,1
2/15/1998,236,1,2
2/15/1998,276,24,1
2/15/1998,416,24,2
2/15/1998,572,1,1
2/15/1998,642,6,1
2/15/1998,673,24,1
2/15/1998,767,23,1
2/15/1998,837,24,1
2/15/1998,934,1,1
2/15/1998,1158,23,1
2/15/1998,1294,23,1
2/15/1998,1294,6,1
2/15/1998,1546,6,2
2/15/1998,1548,24,1
2/16/1998,405,18,1
2/16/1998,592,18,1
2/16/1998,742,18,1
2/16/1998,955,18,1
2/17/1998,86,17,1
2/17/1998,133,4,1
2/17/1998,166,1,1
2/17/1998,177,3,1
2/17/1998,279,3,1
2/17/1998,311,17,1
2/17/1998,426,17,2
2/17/1998,596,13,1
2/17/1998,694,17,2
2/17/1998,703,1,1
2/17/1998,968,13,1
2/17/1998,1157,3,1
2/17/1998,1211,1,2
2/17/1998,1288,13,1
2/17/1998,1378,1,1
2/17/1998,1387,3,1
2/17/1998,1441,17,2
2/19/1998,44,6,1
2/19/1998,74,1,1
2/19/1998,81,17,2
2/19/1998,133,23,2
2/19/1998,141,17,1
2/19/1998,161,3,1
2/19/1998,166,1,2
2/19/1998,202,17,1
2/19/1998,396,15,2
2/19/1998,458,17,1
2/19/1998,719,6,1
2/19/1998,720,6,1
2/19/1998,995,6,1
2/19/1998,1024,18,1
2/19/1998,1143,1,2
2/19/1998,1174,1,1
2/19/1998,1193,6,1
2/19/1998,1220,23,1
2/19/1998,1301,17,1
2/19/1998,1304,17,1
2/19/1998,1355,17,1
2/19/1998,1388,17,1
2/19/1998,1451,6,1
2/19/1998,1490,6,1
2/19/1998,1515,15,1
2/19/1998,1535,3,2
2/19/1998,1540,18,1
2/20/1998,47,20,1
2/20/1998,299,7,1
2/20/1998,361,7,1
2/20/1998,361,19,1
2/20/1998,419,7,1
2/20/1998,533,7,1
2/20/1998,763,19,1
2/20/1998,1048,19,1
2/20/1998,1112,19,1
2/20/1998,1179,19,1
2/21/1998,162,15,1
2/21/1998,342,6,2
2/21/1998,520,6,1
2/21/1998,545,16,1
2/21/1998,819,16,1
2/21/1998,866,16,1
2/21/1998,1176,16,1
2/21/1998,1207,15,1
2/21/1998,1398,16,1
2/22/1998,116,13,1
2/22/1998,307,13,1
2/22/1998,343,10,1
2/22/1998,524,13,1
2/22/1998,586,19,1
2/22/1998,689,13,1
2/22/1998,730,10,2
2/22/1998,797,10,1
2/22/1998,816,9,1
2/22/1998,850,8,1
2/22/1998,1003,8,1
2/22/1998,1050,13,1
2/22/1998,1154,10,1
2/22/1998,1157,8,1
2/22/1998,1185,10,1
2/22/1998,1337,10,1
2/22/1998,1359,19,1
2/22/1998,1427,8,1
2/22/1998,1498,8,2
2/22/1998,1534,10,1
2/22/1998,1536,19,1
2/23/1998,111,19,1
2/23/1998,137,4,1
2/23/1998,469,4,1
2/23/1998,584,10,1
2/23/1998,588,19,1
2/23/1998,836,19,1
2/23/1998,954,4,1
2/23/1998,1164,4,1
2/23/1998,1291,4,1
2/23/1998,1294,10,1
2/23/1998,1295,10,1
2/25/1998,61,13,2
2/25/1998,93,20,1
2/25/1998,121,20,1
2/25/1998,516,20,1
2/25/1998,583,13,1
2/25/1998,775,13,1
2/25/1998,793,20,1
2/25/1998,921,15,1
2/25/1998,1264,20,1
2/25/1998,1335,15,1
2/25/1998,1364,15,1
2/26/1998,48,21,2
2/26/1998,172,21,1
2/26/1998,350,21,2
2/26/1998,522,21,1
2/26/1998,680,11,1
2/26/1998,771,21,1
2/26/1998,1002,21,1
2/26/1998,1102,11,1
2/27/1998,32,19,1
2/27/1998,81,13,1
2/27/1998,107,18,1
2/27/1998,219,13,1
2/27/1998,256,10,2
2/27/1998,307,19,1
2/27/1998,396,18,1
2/27/1998,400,19,1
2/27/1998,467,10,2
2/27/1998,496,10,2
2/27/1998,540,20,1
2/27/1998,573,19,1
2/27/1998,591,18,1
2/27/1998,783,19,2
2/27/1998,845,10,1
2/27/1998,1222,19,2
2/28/1998,181,16,1
2/28/1998,277,16,1
2/28/1998,507,16,1
2/28/1998,539,16,1
2/28/1998,656,16,1
2/28/1998,1142,16,1
2/28/1998,1388,16,1
3/2/1998,232,13,1
3/2/1998,280,3,1
3/2/1998,342,3,1
3/2/1998,345,4,2
3/2/1998,375,3,1
3/2/1998,545,4,1
3/2/1998,550,15,2
3/2/1998,674,3,1
3/2/1998,782,4,1
3/2/1998,954,3,1
3/2/1998,1001,21,1
3/2/1998,1106,3,1
3/2/1998,1164,3,1
3/2/1998,1168,3,1
3/2/1998,1218,13,1
3/2/1998,1292,21,2
3/2/1998,1337,4,2
3/2/1998,1383,3,1
3/2/1998,1551,4,1
3/3/1998,40,7,1
3/3/1998,129,8,2
3/3/1998,199,24,2
3/3/1998,250,7,1
3/3/1998,351,13,1
3/3/1998,373,7,1
3/3/1998,383,8,1
3/3/1998,522,13,1
3/3/1998,667,10,1
3/3/1998,667,18,1
3/3/1998,726,8,1
3/3/1998,869,10,1
3/3/1998,911,7,2
3/3/1998,931,24,1
3/3/1998,936,8,1
3/3/1998,974,8,1
3/3/1998,1012,8,1
3/3/1998,1102,8,2
3/3/1998,1377,8,1
3/3/1998,1461,10,1
3/5/1998,63,8,1
3/5/1998,233,7,1
3/5/1998,321,8,1
3/5/1998,332,8,1
3/5/1998,399,17,2
3/5/1998,574,8,1
3/5/1998,576,10,1
3/5/1998,583,7,1
3/5/1998,727,17,1
3/5/1998,924,7,1
3/5/1998,1045,8,1
3/5/1998,1051,17,1
3/5/1998,1071,7,1
3/5/1998,1100,7,2
3/5/1998,1129,7,1
3/5/1998,1161,17,2
3/5/1998,1179,17,1
3/5/1998,1185,10,1
3/5/1998,1342,10,1
3/5/1998,1386,10,1
3/5/1998,1487,17,1
3/5/1998,1491,8,1
3/6/1998,311,3,1
3/6/1998,392,4,1
3/6/1998,406,13,1
3/6/1998,492,13,1
3/6/1998,497,4,1
3/6/1998,501,16,1
3/6/1998,528,4,1
3/6/1998,655,16,1
3/6/1998,711,4,2
3/6/1998,927,16,1
3/6/1998,994,13,1
3/6/1998,1092,4,1
3/6/1998,1246,13,2
3/6/1998,1290,4,1
3/6/1998,1475,13,1
3/7/1998,4,10,2
3/7/1998,53,16,1
